TransactionID,ReferenceNumber,CustomerID,CustomerName,AccountNumber,IBAN,Amount,Currency,TransactionType,Merchant,MerchantCategoryCode,City,Region,Country,Date,Time,IPAddress,Device,DeviceFingerprint,Browser,OperatingSystem,AccountAgeDays,PreviousTransactions24h,AverageCustomerSpend,FirstTimeMerchant,VelocityThresholdTriggered,VPNRegionalMismatch,ProxyVPNDetected,UnusualAmountDeviation,RiskScore,Status
TXN-000250,REF-202600250,CUST-10250,Lama Alotaibi,SA22-22734412,SA34917179416606156340932,96.93,SAR,Credit,Alinma ATM,6011,Dhahran,Eastern Province,Saudi Arabia,2026-07-10,12:14,10.178.155.92,iPhone 15,fp-874276-438,Mobile App,iOS,3114,1,3200,No,No,No,No,No,27,Normal
TXN-000251,REF-202600251,CUST-10251,Ahmed Alenezi,SA60-72804662,SA16328198144056094833598,1603.59,AED,Debit,Noon,5399,Khobar,Eastern Province,Saudi Arabia,2026-06-23,22:58,185.93.67.16,iPhone 15,fp-177446-621,Safari,Android,410,1,450,No,No,No,Yes,Yes,25,Normal
TXN-000252,REF-202600252,CUST-10252,Abeer Alghamdi,SA56-29927237,SA73140837888569566131477,410.89,SAR,Credit,Tamimi Markets,5411,Khobar,Eastern Province,Saudi Arabia,2026-05-19,18:51,10.242.70.76,Samsung S24,fp-370770-492,Safari,Windows 11,1869,4,250,No,No,No,No,No,27,Normal
TXN-000253,REF-202600253,CUST-10253,Sara Alqahtani,SA50-26154062,SA74457530173423824722309,265.57,SAR,Debit,SASCO,5541,Dhahran,Eastern Province,Saudi Arabia,2026-07-09,14:39,10.134.26.238,Samsung S24,fp-505062-876,Edge,Windows 11,1152,2,450,No,Yes,No,No,No,18,Normal
TXN-000254,REF-202600254,CUST-10254,Abeer Alsubaie,SA16-94097471,SA92913233879608163961914,81.35,USD,Credit,SASCO,5541,Abha,Asir,Saudi Arabia,2026-05-23,02:30,10.255.26.34,iPhone 14 Pro,fp-285965-685,Edge,Android,1444,0,250,No,No,No,No,No,23,Normal
TXN-000255,REF-202600255,CUST-10255,Reem Alharbi,SA24-78727193,SA41397561915897163393941,3148.07,SAR,Transfer,Amazon.sa,5399,Abha,Asir,Saudi Arabia,2026-07-05,10:10,10.202.93.211,Alinma Mobile App,fp-518747-895,Firefox,Windows 11,881,4,700,No,No,No,No,Yes,26,Normal
TXN-000256,REF-202600256,CUST-10256,Yousef Alghamdi,SA82-71873941,SA27316373949688633321733,500000,AED,ATM Withdrawal,Offshore Digital Goods,5816,Makkah,Makkah,Saudi Arabia,2026-07-04,09:12,185.194.184.133,Alinma Mobile App,fp-185176-894,Safari,Android,112,12,240,Yes,No,Yes,Yes,Yes,95,Critical
TXN-000257,REF-202600257,CUST-10257,Saad Alsubaie,SA77-60334179,SA24319085826299112454894,234.57,SAR,ATM Withdrawal,Noon,5399,Khobar,Eastern Province,Saudi Arabia,2026-06-21,08:01,10.13.30.232,iPhone 15,fp-716249-792,Edge,Linux,1867,2,3200,No,No,No,No,No,30,Normal
TXN-000258,REF-202600258,CUST-10258,Sara Alshammari,SA80-58656990,SA45194063597871214514714,116.35,SAR,Online Payment,SASCO,5541,Jeddah,Makkah,Saudi Arabia,2026-07-07,06:06,10.238.176.40,Alinma Mobile App,fp-986933-594,Firefox,Linux,2146,3,3200,No,No,No,No,No,13,Normal
TXN-000259,REF-202600259,CUST-10259,Khalid Alenezi,SA82-56264115,SA59147900928507749980636,8500,USD,Transfer,SASCO,5541,Madinah,Madinah,Saudi Arabia,2026-05-14,18:41,185.191.248.9,Rooted Device,fp-562804-209,Safari,iOS,26,19,450,Yes,Yes,No,Yes,Yes,98,Critical
TXN-000260,REF-202600260,CUST-10260,Omar Alenezi,SA21-62343017,SA89994061942889601494117,57.71,SAR,Credit,Apple Store,5732,Abha,Asir,Saudi Arabia,2026-07-01,12:57,10.126.216.177,Samsung S24,fp-734791-288,Firefox,Windows 11,1584,4,250,No,No,No,No,No,35,Normal
TXN-000261,REF-202600261,CUST-10261,Mohammed Alotaibi,SA81-34901246,SA43239017530913568524283,127.56,SAR,Credit,Tamimi Markets,5411,Makkah,Makkah,Saudi Arabia,2026-05-21,16:30,10.1.190.24,Alinma Mobile App,fp-416058-846,Safari,Linux,1420,3,700,No,Yes,No,No,No,25,Normal
TXN-000262,REF-202600262,CUST-10262,Lama Alqahtani,SA47-42245748,SA29954147690159513958458,2929.14,USD,Credit,Apple Store,5732,Makkah,Makkah,Saudi Arabia,2026-06-18,01:01,10.218.222.177,Alinma Mobile App,fp-491411-250,Firefox,Linux,1272,4,250,No,No,No,No,Yes,28,Normal
TXN-000263,REF-202600263,CUST-10263,Noura Alzahrani,SA50-78420996,SA65927573422918820491882,1032.65,AED,Transfer,Tamimi Markets,5411,Makkah,Makkah,Saudi Arabia,2026-05-12,13:13,10.209.158.85,Known Web Browser,fp-178101-610,Chrome,macOS,2059,2,1200,Yes,No,No,No,No,18,Normal
TXN-000264,REF-202600264,CUST-10264,Ahmed Aldossari,SA35-94466089,SA11469782268577064678341,45000,USD,ATM Withdrawal,Tamimi Markets,5411,Abha,Asir,Saudi Arabia,2026-06-03,06:39,185.148.220.201,Rooted Device,fp-968847-482,Mobile App,Windows 11,25,16,240,No,No,Yes,No,Yes,79,Suspicious
TXN-000265,REF-202600265,CUST-10265,Maha Almutairi,SA15-18658080,SA42318385843556779673408,250000,SAR,Online Payment,Offshore Digital Goods,5816,Jeddah,Makkah,Saudi Arabia,2026-07-08,11:07,185.152.54.130,Rooted Device,fp-868627-841,Edge,iOS,159,18,2500,Yes,Yes,Yes,Yes,Yes,99,Critical
TXN-000266,REF-202600266,CUST-10266,Mohammed Almutairi,SA98-66425557,SA86225427401187413907609,39.55,USD,ATM Withdrawal,Alinma ATM,6011,Dammam,Eastern Province,Saudi Arabia,2026-06-11,18:56,10.143.54.190,Alinma Mobile App,fp-409983-972,Safari,Android,2801,2,1200,No,No,No,No,No,28,Normal
TXN-000267,REF-202600267,CUST-10267,Abdullah Alotaibi,SA93-17664854,SA33442430255872797648124,35.96,SAR,Credit,Noon,5399,Dammam,Eastern Province,Saudi Arabia,2026-05-23,23:11,10.215.99.132,iPhone 14 Pro,fp-963631-323,Firefox,Windows 11,2319,3,3200,Yes,No,No,No,No,37,Normal
TXN-000268,REF-202600268,CUST-10268,Rania Alotaibi,SA18-97981598,SA36382164727386847932351,500000,AED,Debit,Amazon.sa,5399,Abha,Asir,Saudi Arabia,2026-06-27,03:01,185.182.15.254,New Android Device,fp-204222-717,Edge,iOS,125,17,1200,No,No,Yes,No,Yes,78,Suspicious
TXN-000269,REF-202600269,CUST-10269,Noura Alzahrani,SA60-57990465,SA75573120929904039559229,105.08,USD,Online Payment,Tamimi Markets,5411,Jeddah,Makkah,Saudi Arabia,2026-05-01,00:29,10.177.134.78,Known Web Browser,fp-750625-701,Mobile App,Linux,1488,0,450,No,No,No,No,No,27,Normal
TXN-000270,REF-202600270,CUST-10270,Ahmed Alharbi,SA11-93240688,SA47547156340732409289627,2746.48,USD,Online Payment,Alinma ATM,6011,Riyadh,Riyadh,Saudi Arabia,2026-05-28,08:10,10.5.198.211,iPhone 15,fp-852777-290,Mobile App,Windows 11,1602,2,1200,Yes,No,No,No,No,36,Normal
TXN-000271,REF-202600271,CUST-10271,Rania Alotaibi,SA40-68867721,SA64758862262410151455329,2954.56,SAR,Debit,Alinma ATM,6011,Khobar,Eastern Province,Saudi Arabia,2026-07-04,04:07,10.123.177.180,iPhone 15,fp-356224-840,Firefox,Windows 11,2172,0,1800,No,No,No,No,No,24,Normal
TXN-000272,REF-202600272,CUST-10272,Lama Alenezi,SA93-46988263,SA33881091797756298925004,4683.09,SAR,Debit,Jarir Bookstore,5942,Riyadh,Riyadh,Saudi Arabia,2026-06-13,19:53,10.147.166.194,iPhone 14 Pro,fp-305625-914,Safari,Windows 11,546,3,700,No,No,No,No,Yes,14,Normal
TXN-000273,REF-202600273,CUST-10273,Abdullah Alshammari,SA69-71045704,SA61613026105044769721422,4725.71,USD,Credit,STC Pay,4829,Jeddah,Makkah,Saudi Arabia,2026-05-30,08:16,185.148.237.33,Known Web Browser,fp-181050-314,Edge,Windows 11,2402,4,450,No,No,Yes,No,Yes,25,Normal
TXN-000274,REF-202600274,CUST-10274,Abeer Alshammari,SA34-35667403,SA97346213459528491415088,1278.59,SAR,ATM Withdrawal,Noon,5399,Riyadh,Riyadh,Saudi Arabia,2026-07-09,02:22,10.87.28.185,iPhone 14 Pro,fp-754281-649,Edge,Linux,918,3,250,No,No,No,No,Yes,22,Normal
TXN-000275,REF-202600275,CUST-10275,Abeer Almutairi,SA96-24182462,SA36206073748165083998750,236.24,USD,Debit,Jarir Bookstore,5942,Dammam,Eastern Province,Saudi Arabia,2026-07-10,12:49,10.116.16.132,iPhone 14 Pro,fp-798502-222,Safari,iOS,3424,3,1800,No,No,No,No,No,13,Normal
TXN-000276,REF-202600276,CUST-10276,Rania Alghamdi,SA49-58062000,SA65296206660569718454325,842.17,SAR,Credit,Apple Store,5732,Dhahran,Eastern Province,Saudi Arabia,2026-07-10,08:47,10.103.247.132,Samsung S24,fp-380454-618,Mobile App,Linux,1653,4,450,No,No,No,No,No,12,Normal
TXN-000277,REF-202600277,CUST-10277,Abdullah Almutairi,SA39-91998469,SA71584652237009666521201,159.74,SAR,Debit,Tamimi Markets,5411,Abha,Asir,Saudi Arabia,2026-06-06,12:20,10.239.221.155,iPhone 14 Pro,fp-872456-448,Mobile App,Linux,1215,3,450,No,No,No,No,No,9,Normal
TXN-000278,REF-202600278,CUST-10278,Omar Alqahtani,SA69-90915671,SA36848133795574196829120,2588.77,SAR,Debit,STC Pay,4829,Khobar,Eastern Province,Saudi Arabia,2026-06-15,21:33,10.14.163.193,iPhone 14 Pro,fp-712160-162,Mobile App,Android,1306,4,700,No,No,No,No,Yes,30,Normal
TXN-000279,REF-202600279,CUST-10279,Mohammed Alghamdi,SA58-91842801,SA71230510787898277712160,64.25,SAR,Transfer,Noon,5399,Dammam,Eastern Province,Saudi Arabia,2026-05-10,12:38,10.31.162.130,Samsung S24,fp-434130-882,Safari,Windows 11,2772,1,3200,No,No,No,No,No,30,Normal
TXN-000280,REF-202600280,CUST-10280,Maha Almutairi,SA65-34676787,SA49151100571463437656360,4009.76,SAR,Online Payment,Amazon.sa,5399,Dammam,Eastern Province,Saudi Arabia,2026-05-22,08:07,10.143.209.159,Alinma Mobile App,fp-686724-742,Safari,Android,2723,1,450,No,No,No,No,Yes,18,Normal
TXN-000281,REF-202600281,CUST-10281,Noura Alsubaie,SA21-91597213,SA69545908048922620118220,2905.62,SAR,Debit,Jarir Bookstore,5942,Dhahran,Eastern Province,Saudi Arabia,2026-05-27,16:21,10.32.40.155,Alinma Mobile App,fp-216548-742,Mobile App,Linux,1925,3,450,No,No,No,No,Yes,41,Normal
TXN-000282,REF-202600282,CUST-10282,Yousef Almutairi,SA69-55082440,SA94756327342405049286897,45000,SAR,Debit,Amazon.sa,5399,Dammam,Eastern Province,Saudi Arabia,2026-06-14,08:38,185.200.19.184,New Android Device,fp-219903-287,Mobile App,Android,165,14,700,No,Yes,Yes,No,Yes,96,Critical
TXN-000283,REF-202600283,CUST-10283,Saad Alqahtani,SA59-96299370,SA15862057579922183366849,500000,SAR,Debit,STC Pay,4829,Riyadh,Riyadh,Saudi Arabia,2026-06-14,18:22,10.137.79.62,Unknown Desktop,fp-250583-795,Mobile App,iOS,7,14,450,No,Yes,No,No,Yes,87,Suspicious
TXN-000284,REF-202600284,CUST-10284,Reem Alshammari,SA61-90563125,SA13696999580586919025821,156.71,SAR,Online Payment,Jarir Bookstore,5942,Riyadh,Riyadh,Saudi Arabia,2026-06-16,15:09,10.217.117.252,iPhone 15,fp-830349-727,Edge,iOS,2690,3,1800,No,No,No,No,No,15,Normal
TXN-000285,REF-202600285,CUST-10285,Faisal Alsubaie,SA98-95668217,SA95703038502638100519943,361.03,SAR,Credit,Apple Store,5732,Jeddah,Makkah,Saudi Arabia,2026-05-04,17:13,10.200.136.35,Alinma Mobile App,fp-441087-356,Edge,Android,1296,1,250,No,No,No,No,No,11,Normal
TXN-000286,REF-202600286,CUST-10286,Saad Alzahrani,SA65-54462694,SA56276043409152532220070,282.95,SAR,Credit,Apple Store,5732,Khobar,Eastern Province,Saudi Arabia,2026-06-09,18:03,10.31.104.237,iPhone 14 Pro,fp-336649-733,Firefox,iOS,772,2,250,No,No,No,No,No,26,Normal
TXN-000287,REF-202600287,CUST-10287,Rania Alzahrani,SA88-80335268,SA61592945137409593462399,75000,USD,Online Payment,Unknown Crypto Exchange,6051,Dhahran,Eastern Province,Saudi Arabia,2026-05-11,02:13,185.54.37.1,Emulator,fp-344256-341,Safari,Android,28,8,2500,Yes,Yes,Yes,Yes,Yes,99,Critical
TXN-000288,REF-202600288,CUST-10288,Mohammed Aldossari,SA69-27891949,SA54503307568614391395120,156.86,SAR,ATM Withdrawal,Tamimi Markets,5411,Abha,Asir,Saudi Arabia,2026-07-10,20:53,10.93.37.41,iPhone 14 Pro,fp-804402-663,Mobile App,iOS,1019,3,450,No,No,No,No,No,14,Normal
TXN-000289,REF-202600289,CUST-10289,Khalid Alotaibi,SA80-34211546,SA64820419698556659780294,87.22,AED,Online Payment,SASCO,5541,Jeddah,Makkah,Saudi Arabia,2026-06-02,03:06,10.112.31.71,iPhone 15,fp-646671-347,Firefox,Linux,715,1,1200,No,No,No,No,No,13,Normal
TXN-000290,REF-202600290,CUST-10290,Khalid Alghamdi,SA28-12954750,SA95114168439180830877794,1721.66,SAR,Debit,Jarir Bookstore,5942,Madinah,Madinah,Saudi Arabia,2026-06-10,04:27,10.174.177.145,Known Web Browser,fp-875164-858,Safari,Android,1957,1,1800,No,No,No,No,No,22,Normal
TXN-000291,REF-202600291,CUST-10291,Maha Alqahtani,SA54-80374438,SA99143167163261884286915,80.11,AED,Transfer,Jarir Bookstore,5942,Jeddah,Makkah,Saudi Arabia,2026-07-06,19:35,10.24.122.170,iPhone 14 Pro,fp-856576-575,Safari,Android,2733,0,700,No,No,No,No,No,15,Normal
TXN-000292,REF-202600292,CUST-10292,Huda Alsubaie,SA67-44349619,SA58280805389067717123605,45000,USD,Debit,Unknown Crypto Exchange,6051,Makkah,Makkah,Saudi Arabia,2026-06-04,09:19,185.236.125.194,Emulator,fp-677385-742,Mobile App,Windows 11,91,17,450,Yes,Yes,Yes,Yes,Yes,99,Critical
TXN-000293,REF-202600293,CUST-10293,Saad Alharbi,SA72-56736594,SA98603204501195456045229,181.1,AED,Debit,Amazon.sa,5399,Madinah,Madinah,Saudi Arabia,2026-06-01,14:44,10.180.222.5,iPhone 15,fp-319497-270,Firefox,macOS,3425,3,1200,No,No,No,No,No,25,Normal
TXN-000294,REF-202600294,CUST-10294,Rania Aldossari,SA55-25706240,SA89364466971825154978756,191.83,AED,ATM Withdrawal,Amazon.sa,5399,Jeddah,Makkah,Saudi Arabia,2026-06-17,15:31,185.125.14.163,iPhone 15,fp-831720-321,Mobile App,Linux,1247,2,250,No,Yes,Yes,No,No,35,Normal
TXN-000295,REF-202600295,CUST-10295,Abeer Alqahtani,SA58-95480905,SA90907748869613451371414,246.52,SAR,Transfer,Noon,5399,Riyadh,Riyadh,Saudi Arabia,2026-05-22,14:02,10.77.26.217,Samsung S24,fp-144882-716,Mobile App,macOS,2863,3,250,No,No,No,No,No,30,Normal
TXN-000296,REF-202600296,CUST-10296,Abeer Alshammari,SA34-63500862,SA60896021253824589537832,8500,SAR,ATM Withdrawal,Unknown Crypto Exchange,6051,Riyadh,Riyadh,Saudi Arabia,2026-06-11,23:09,185.139.208.83,New Android Device,fp-796006-220,Safari,Linux,179,10,450,No,Yes,Yes,No,Yes,95,Critical
TXN-000297,REF-202600297,CUST-10297,Huda Alzahrani,SA29-10593821,SA42759566288004323627992,120000,SAR,Online Payment,Apple Store,5732,Khobar,Eastern Province,Saudi Arabia,2026-07-03,03:56,185.169.192.68,New Android Device,fp-829796-977,Firefox,Windows 11,114,12,240,Yes,Yes,No,Yes,Yes,99,Critical
TXN-000298,REF-202600298,CUST-10298,Rania Aldossari,SA15-64747423,SA83827102823873848180855,1684.23,SAR,Online Payment,Tamimi Markets,5411,Dammam,Eastern Province,Saudi Arabia,2026-07-06,00:32,10.66.100.219,Alinma Mobile App,fp-823153-369,Chrome,iOS,1913,4,450,No,No,No,No,Yes,26,Normal
TXN-000299,REF-202600299,CUST-10299,Lama Alzahrani,SA37-92539113,SA13123688075700650848142,707.82,AED,Transfer,Noon,5399,Riyadh,Riyadh,Saudi Arabia,2026-05-12,07:06,10.253.255.111,iPhone 14 Pro,fp-474897-875,Edge,Android,641,0,250,No,No,No,No,No,26,Normal
TXN-000300,REF-202600300,CUST-10300,Sara Alotaibi,SA19-12181190,SA25331068512745720993989,8500,SAR,Credit,Offshore Digital Goods,5816,Abha,Asir,Saudi Arabia,2026-06-16,19:55,185.66.175.68,iPhone 14 Pro,fp-921058-663,Mobile App,iOS,101,11,180,Yes,Yes,Yes,Yes,Yes,99,Critical
TXN-000301,REF-202600301,CUST-10301,Ahmed Alotaibi,SA63-15593152,SA80405379653908544408990,1667.03,SAR,Debit,Noon,5399,Jeddah,Makkah,Saudi Arabia,2026-05-08,20:06,10.188.31.74,Samsung S24,fp-215418-645,Mobile App,macOS,1566,2,700,No,No,No,No,No,19,Normal
TXN-000302,REF-202600302,CUST-10302,Abeer Alharbi,SA17-37002395,SA12545767435002405147245,1352.42,SAR,Debit,SASCO,5541,Makkah,Makkah,Saudi Arabia,2026-06-27,17:44,10.95.202.58,iPhone 14 Pro,fp-900383-875,Firefox,Android,2523,1,450,No,No,No,No,Yes,14,Normal
TXN-000303,REF-202600303,CUST-10303,Khalid Alqahtani,SA87-39297000,SA74951865769581126021893,3059.16,SAR,Credit,Tamimi Markets,5411,Madinah,Madinah,Saudi Arabia,2026-05-09,14:13,10.224.169.93,iPhone 15,fp-464129-529,Mobile App,iOS,917,3,250,No,No,No,No,Yes,37,Normal
TXN-000304,REF-202600304,CUST-10304,Omar Alshammari,SA33-58321109,SA58198050928989707473564,840.32,SAR,Online Payment,STC Pay,4829,Makkah,Makkah,Saudi Arabia,2026-07-02,07:15,10.51.0.94,Samsung S24,fp-691311-977,Firefox,macOS,924,4,1800,No,No,No,No,No,32,Normal
TXN-000305,REF-202600305,CUST-10305,Maha Alqahtani,SA19-22187596,SA48546051677691830267649,45000,SAR,Credit,Offshore Digital Goods,5816,Abha,Asir,Saudi Arabia,2026-06-03,17:30,185.30.205.201,Rooted Device,fp-217813-608,Edge,Linux,70,6,240,Yes,No,No,Yes,Yes,96,Critical
TXN-000306,REF-202600306,CUST-10306,Yousef Alotaibi,SA62-32674767,SA37840365462449530776094,15000,SAR,Transfer,Jarir Bookstore,5942,Makkah,Makkah,Saudi Arabia,2026-05-11,10:40,185.54.80.235,Unknown Desktop,fp-696531-257,Safari,Linux,54,20,240,Yes,No,No,Yes,Yes,86,Critical
TXN-000307,REF-202600307,CUST-10307,Huda Alshammari,SA16-43348415,SA52329759061950857103622,120.75,SAR,Debit,Noon,5399,Dammam,Eastern Province,Saudi Arabia,2026-05-07,12:32,10.217.44.79,iPhone 15,fp-566125-650,Edge,Linux,2719,2,450,No,No,No,No,No,10,Normal
TXN-000308,REF-202600308,CUST-10308,Rania Alotaibi,SA86-21991224,SA33986116290807986332112,176.09,SAR,ATM Withdrawal,STC Pay,4829,Makkah,Makkah,Saudi Arabia,2026-07-07,05:36,10.29.35.160,iPhone 15,fp-336073-808,Edge,Android,537,1,250,No,Yes,No,No,No,37,Normal
TXN-000309,REF-202600309,CUST-10309,Noura Aldossari,SA98-80201996,SA47968793350576723410655,30.06,SAR,ATM Withdrawal,Alinma ATM,6011,Jeddah,Makkah,Saudi Arabia,2026-05-07,00:09,10.101.54.153,Known Web Browser,fp-733975-670,Mobile App,iOS,1123,3,700,No,No,No,No,No,30,Normal
TXN-000310,REF-202600310,CUST-10310,Abdullah Almutairi,SA43-27147773,SA44910061792284469790058,4817.16,SAR,ATM Withdrawal,Amazon.sa,5399,Jeddah,Makkah,Saudi Arabia,2026-06-05,10:39,10.230.13.26,Samsung S24,fp-695355-212,Safari,Android,2173,2,3200,No,No,No,No,No,35,Normal
TXN-000311,REF-202600311,CUST-10311,Ahmed Alqahtani,SA57-58374418,SA68248516135185357685884,3937.75,SAR,Debit,SASCO,5541,Abha,Asir,Saudi Arabia,2026-06-05,15:07,10.174.213.182,Alinma Mobile App,fp-500974-513,Edge,iOS,397,3,1800,No,No,No,No,No,23,Normal
TXN-000312,REF-202600312,CUST-10312,Lama Alenezi,SA55-89626814,SA66723519160720971397377,93.82,SAR,Online Payment,Noon,5399,Jeddah,Makkah,Saudi Arabia,2026-06-07,08:41,10.212.9.124,iPhone 14 Pro,fp-789191-346,Mobile App,iOS,1205,2,1200,No,No,No,No,No,32,Normal
TXN-000313,REF-202600313,CUST-10313,Lama Alzahrani,SA62-83952027,SA77509381896234007281341,382.58,SAR,Transfer,Al Othaim,5411,Jeddah,Makkah,Saudi Arabia,2026-06-27,13:47,10.13.35.129,Samsung S24,fp-695041-861,Edge,macOS,3054,1,250,No,No,No,No,No,22,Normal
TXN-000314,REF-202600314,CUST-10314,Reem Alzahrani,SA78-52652751,SA17372919237389196626173,4650.88,SAR,Online Payment,Al Othaim,5411,Riyadh,Riyadh,Saudi Arabia,2026-06-23,09:46,10.247.160.173,iPhone 14 Pro,fp-922202-441,Edge,Windows 11,2349,4,1200,No,No,No,No,Yes,40,Normal
TXN-000315,REF-202600315,CUST-10315,Mohammed Alghamdi,SA34-15494203,SA16933348485076664399136,1619.77,SAR,Credit,Jarir Bookstore,5942,Madinah,Madinah,Saudi Arabia,2026-06-29,12:00,10.188.224.67,Alinma Mobile App,fp-215005-849,Mobile App,Android,2351,4,3200,No,No,No,No,No,26,Normal
TXN-000316,REF-202600316,CUST-10316,Abdullah Alenezi,SA75-90068531,SA80545200526169278890918,15000,SAR,ATM Withdrawal,Amazon.sa,5399,Dhahran,Eastern Province,Saudi Arabia,2026-06-17,07:59,185.86.26.151,Rooted Device,fp-582934-917,Mobile App,iOS,97,9,700,No,No,Yes,No,Yes,84,Suspicious
TXN-000317,REF-202600317,CUST-10317,Rania Alghamdi,SA97-52355121,SA99441972499854505440076,954.5,SAR,Credit,SASCO,5541,Makkah,Makkah,Saudi Arabia,2026-06-19,20:43,10.95.68.85,iPhone 14 Pro,fp-252085-440,Firefox,Windows 11,2485,0,1200,No,No,No,No,No,13,Normal
TXN-000318,REF-202600318,CUST-10318,Omar Alqahtani,SA56-49478121,SA11731701944690644220909,34.8,SAR,Debit,STC Pay,4829,Khobar,Eastern Province,Saudi Arabia,2026-07-01,00:15,10.40.89.155,Known Web Browser,fp-829317-885,Mobile App,macOS,2644,1,250,No,No,No,No,No,31,Normal
TXN-000319,REF-202600319,CUST-10319,Ahmed Alharbi,SA46-32284039,SA95581522512943652425627,765.58,AED,Debit,Apple Store,5732,Khobar,Eastern Province,Saudi Arabia,2026-06-24,18:36,10.105.69.213,iPhone 14 Pro,fp-189432-513,Firefox,iOS,3104,1,250,No,No,No,No,Yes,43,Normal
TXN-000320,REF-202600320,CUST-10320,Abdullah Alzahrani,SA68-96002521,SA82958526993566555007628,947.9,AED,Online Payment,Amazon.sa,5399,Makkah,Makkah,Saudi Arabia,2026-05-04,15:39,185.252.46.215,Samsung S24,fp-936579-810,Mobile App,iOS,438,3,1800,No,No,No,Yes,No,7,Normal
TXN-000321,REF-202600321,CUST-10321,Yousef Alenezi,SA29-92814357,SA58946785931864167006285,120000,SAR,Transfer,Unverified Electronics,5732,Jeddah,Makkah,Saudi Arabia,2026-05-16,07:46,185.74.5.226,New Android Device,fp-456469-449,Mobile App,macOS,35,14,700,Yes,Yes,No,Yes,Yes,99,Critical
TXN-000322,REF-202600322,CUST-10322,Noura Almutairi,SA11-53897810,SA59700522718785514172986,15000,USD,Debit,Elite Workstation Pro,5732,Dhahran,Eastern Province,Saudi Arabia,2026-06-14,01:04,185.20.105.113,Unknown Desktop,fp-861763-717,Mobile App,Android,114,17,240,Yes,Yes,No,Yes,Yes,99,Critical
TXN-000323,REF-202600323,CUST-10323,Mohammed Alharbi,SA96-93366935,SA79845336846418182392074,224.32,SAR,Online Payment,Noon,5399,Makkah,Makkah,Saudi Arabia,2026-06-22,20:46,10.148.141.96,Alinma Mobile App,fp-731062-995,Firefox,Android,1234,1,3200,No,No,No,No,No,4,Normal
TXN-000324,REF-202600324,CUST-10324,Omar Aldossari,SA85-32874504,SA88388987279798037619744,15000,SAR,Transfer,Tamimi Markets,5411,Jeddah,Makkah,Saudi Arabia,2026-05-07,21:58,185.221.195.153,Emulator,fp-664628-549,Firefox,macOS,98,12,240,Yes,No,Yes,Yes,Yes,96,Critical
TXN-000325,REF-202600325,CUST-10325,Khalid Alghamdi,SA41-32253110,SA16664283544645339509534,950.03,AED,ATM Withdrawal,Tamimi Markets,5411,Dammam,Eastern Province,Saudi Arabia,2026-06-04,04:38,10.196.50.69,Known Web Browser,fp-638203-171,Edge,macOS,1391,1,1200,No,No,No,No,No,33,Normal
TXN-000326,REF-202600326,CUST-10326,Abeer Alshammari,SA23-58667615,SA73587953639202748310062,28000,USD,Debit,Unknown Crypto Exchange,6051,Makkah,Makkah,Saudi Arabia,2026-06-11,13:55,185.246.8.160,Known Web Browser,fp-710738-581,Edge,macOS,13,17,2500,Yes,Yes,Yes,No,Yes,99,Critical
TXN-000327,REF-202600327,CUST-10327,Mohammed Alenezi,SA15-53519202,SA91801599153487519611639,32.19,SAR,Debit,Apple Store,5732,Riyadh,Riyadh,Saudi Arabia,2026-05-05,09:36,10.53.159.70,Samsung S24,fp-188645-628,Safari,Windows 11,3115,3,450,No,No,No,No,No,9,Normal
TXN-000328,REF-202600328,CUST-10328,Mohammed Alghamdi,SA24-50807521,SA32776533762848093453477,737.7,SAR,Online Payment,Noon,5399,Madinah,Madinah,Saudi Arabia,2026-06-18,00:01,10.34.170.3,Alinma Mobile App,fp-111029-574,Edge,Linux,465,1,250,No,No,No,No,No,32,Normal
TXN-000329,REF-202600329,CUST-10329,Abdullah Alenezi,SA95-72079250,SA37582863928609493395196,62.91,AED,Online Payment,Amazon.sa,5399,Jeddah,Makkah,Saudi Arabia,2026-06-28,20:05,10.30.166.95,Alinma Mobile App,fp-108317-876,Mobile App,macOS,3108,3,700,No,No,No,No,No,6,Normal
TXN-000330,REF-202600330,CUST-10330,Abdullah Alotaibi,SA56-49786846,SA17633149377379954156782,5000.45,SAR,ATM Withdrawal,Noon,5399,Dammam,Eastern Province,Saudi Arabia,2026-05-13,20:20,10.2.69.162,Samsung S24,fp-776334-656,Firefox,iOS,1933,3,1800,No,No,No,No,No,20,Normal
TXN-000331,REF-202600331,CUST-10331,Mohammed Alsubaie,SA41-18258776,SA27177908392792370899784,28000,SAR,Transfer,SASCO,5541,Makkah,Makkah,Saudi Arabia,2026-05-16,01:15,185.155.106.193,Unknown Desktop,fp-282743-959,Mobile App,Android,136,6,180,No,No,Yes,No,Yes,81,Critical
TXN-000332,REF-202600332,CUST-10332,Mohammed Almutairi,SA82-16964044,SA23878381066996115099233,36.42,USD,Debit,SASCO,5541,Riyadh,Riyadh,Saudi Arabia,2026-06-14,06:46,10.144.142.154,Samsung S24,fp-754661-483,Chrome,Linux,776,1,1200,No,No,No,No,No,12,Normal
TXN-000333,REF-202600333,CUST-10333,Reem Alzahrani,SA40-80879262,SA99464267079154235624008,37.96,SAR,ATM Withdrawal,Tamimi Markets,5411,Abha,Asir,Saudi Arabia,2026-06-19,13:44,10.189.176.64,Alinma Mobile App,fp-858285-788,Edge,macOS,2437,1,3200,No,No,No,No,No,17,Normal
